date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum
2012-04-03 04:00:00+00:00,16.630499,2.4305,8.92425,0.0
2012-04-04 04:00:00+00:00,18.780499,6.1305003,11.826333,0.0
2012-04-05 04:00:00+00:00,13.8805,4.0305004,8.767999,0.0
2012-04-06 04:00:00+00:00,13.8805,1.8305,7.8055,0.0
2012-04-07 04:00:00+00:00,14.830501,2.7305,8.62425,0.0
2012-04-08 04:00:00+00:00,18.030499,4.0805,10.653417,0.0
2012-04-09 04:00:00+00:00,16.1805,7.6305003,11.676333,0.0
2012-04-10 04:00:00+00:00,14.6805,4.8805003,10.145083,0.0
2012-04-11 04:00:00+00:00,11.830501,3.6305,7.801334,0.5
2012-04-12 04:00:00+00:00,15.0305,5.2305,9.511748,0.6
2012-04-13 04:00:00+00:00,17.7305,4.0305004,10.720084,0.0
2012-04-14 04:00:00+00:00,21.4305,4.2305,13.426333,0.0
2012-04-15 04:00:00+00:00,23.9305,12.9805,18.228416,0.0
2012-04-16 04:00:00+00:00,29.7305,14.0305,21.57425,0.0
2012-04-17 04:00:00+00:00,25.3305,16.3305,20.788832,0.0
2012-04-18 04:00:00+00:00,16.6805,9.7305,13.513832,0.0
2012-04-19 04:00:00+00:00,20.880499,10.3805,14.276333,0.4
2012-04-20 04:00:00+00:00,20.530499,7.7805004,14.13675,0.0
2012-04-21 04:00:00+00:00,23.6805,12.4305,17.113834,0.0
2012-04-22 04:00:00+00:00,15.3805,8.6805,10.961747,30.6
2012-04-23 04:00:00+00:00,12.5305,7.5305004,10.405499,9.3
2012-04-24 04:00:00+00:00,14.1805,4.5305004,8.907583,0.0
2012-04-25 04:00:00+00:00,16.1805,4.1805,9.993,0.8
2012-04-26 04:00:00+00:00,15.580501,4.3305,10.96175,0.2
2012-04-27 04:00:00+00:00,13.3805,5.2805004,9.257583,0.2
2012-04-28 04:00:00+00:00,14.8805,2.9805,8.64925,0.0
2012-04-29 04:00:00+00:00,16.530499,4.4805,10.759666,0.0
2012-04-30 04:00:00+00:00,15.6805,3.2805,9.947167,0.3
2012-05-01 04:00:00+00:00,19.2305,10.2305,14.040917,9.3
2012-05-02 04:00:00+00:00,11.4805,9.7305,10.5096655,3.1000001
2012-05-03 04:00:00+00:00,15.3805,9.6305,11.849248,2.5
2012-05-04 04:00:00+00:00,26.7305,10.9805,17.3055,0.5
2012-05-05 04:00:00+00:00,15.7305,12.3805,13.949248,2.3
2012-05-06 04:00:00+00:00,15.9805,10.080501,13.367997,0.0
2012-05-07 04:00:00+00:00,16.9805,8.4305,12.563834,0.0
2012-05-08 04:00:00+00:00,20.030499,11.830501,15.290916,1.1
2012-05-09 04:00:00+00:00,20.6805,14.2305,16.859667,10.7
2012-05-10 04:00:00+00:00,17.4805,10.9805,14.547168,9.400001
2012-05-11 04:00:00+00:00,19.880499,8.830501,14.0409155,0.0
2012-05-12 04:00:00+00:00,24.880499,8.2805,16.67425,0.0
2012-05-13 04:00:00+00:00,26.130499,12.830501,19.522165,0.0
2012-05-14 04:00:00+00:00,20.880499,16.5805,18.249247,0.4
2012-05-15 04:00:00+00:00,18.030499,15.2805,16.71383,7.1
2012-05-16 04:00:00+00:00,25.280499,15.9805,19.665915,0.0
2012-05-17 04:00:00+00:00,21.4805,12.6305,17.149252,0.0
2012-05-18 04:00:00+00:00,20.9305,9.8805,15.559666,0.0
2012-05-19 04:00:00+00:00,25.1805,9.2305,17.324251,0.0
2012-05-20 04:00:00+00:00,25.280499,11.2805,18.1055,0.0
2012-05-21 04:00:00+00:00,18.9805,15.7805,16.530499,12.099999
2012-05-22 04:00:00+00:00,19.630499,15.7305,17.01175,11.2
2012-05-23 04:00:00+00:00,22.7305,15.4805,18.478416,4.7999997
2012-05-24 04:00:00+00:00,22.130499,16.130499,18.428415,0.8
2012-05-25 04:00:00+00:00,23.7305,16.2305,19.438833,1.1000001
2012-05-26 04:00:00+00:00,29.780499,17.8305,23.147165,2.9
2012-05-27 04:00:00+00:00,27.5805,18.2305,22.5305,6.1000004
2012-05-28 04:00:00+00:00,30.630499,20.4305,24.82842,0.0
2012-05-29 04:00:00+00:00,32.0305,21.880499,26.282583,0.3
2012-05-30 04:00:00+00:00,24.5805,20.1805,22.449247,9.099999
2012-05-31 04:00:00+00:00,25.7305,17.780499,21.503416,0.0
2012-06-01 04:00:00+00:00,22.5805,15.1805,18.545082,0.4
2012-06-02 04:00:00+00:00,24.0805,16.0805,20.063833,17.0
2012-06-03 04:00:00+00:00,23.7305,13.4305,18.317999,0.7
2012-06-04 04:00:00+00:00,17.5805,12.080501,15.026332,10.9
2012-06-05 04:00:00+00:00,17.7305,10.830501,14.3846655,0.2
2012-06-06 04:00:00+00:00,21.380499,11.4305,17.132582,0.0
2012-06-07 04:00:00+00:00,23.630499,12.6305,18.734667,0.3
2012-06-08 04:00:00+00:00,26.9805,13.7805,20.767998,0.0
2012-06-09 04:00:00+00:00,25.5805,16.6805,21.303417,0.0
2012-06-10 04:00:00+00:00,28.4305,17.9305,22.3555,1.3000001
2012-06-11 04:00:00+00:00,23.4305,17.530499,20.270084,0.2
2012-06-12 04:00:00+00:00,23.530499,17.3305,19.651333,11.5
2012-06-13 04:00:00+00:00,21.380499,18.030499,19.524246,17.300003
2012-06-14 04:00:00+00:00,22.9805,16.7305,19.553415,1.3
2012-06-15 04:00:00+00:00,24.4305,14.7805,19.661749,0.0
2012-06-16 04:00:00+00:00,24.130499,13.6305,19.1055,0.0
2012-06-17 04:00:00+00:00,19.4805,15.080501,17.090918,0.1
2012-06-18 04:00:00+00:00,21.130499,13.4305,16.86175,0.0
2012-06-19 04:00:00+00:00,25.380499,14.580501,20.147167,0.5
2012-06-20 04:00:00+00:00,35.1305,19.4805,27.424248,0.0
2012-06-21 04:00:00+00:00,35.7805,23.280499,29.751333,0.0
2012-06-22 04:00:00+00:00,33.6305,23.9805,27.878416,5.7999997
2012-06-23 04:00:00+00:00,29.630499,20.5805,24.8555,1.4
2012-06-24 04:00:00+00:00,28.880499,17.1805,23.372164,0.0
2012-06-25 04:00:00+00:00,25.2305,19.1805,22.197166,19.7
2012-06-26 04:00:00+00:00,22.4305,14.8805,18.715918,0.0
2012-06-27 04:00:00+00:00,27.6805,15.9305,21.661753,0.0
2012-06-28 04:00:00+00:00,31.880499,17.6805,24.67425,0.0
2012-06-29 04:00:00+00:00,36.6305,20.880499,28.54508,0.2
2012-06-30 04:00:00+00:00,34.8805,21.9305,28.607576,0.0
2012-07-01 04:00:00+00:00,34.9305,20.1805,27.505495,1.7
2012-07-02 04:00:00+00:00,31.0805,19.8305,25.793001,0.0
2012-07-03 04:00:00+00:00,32.0305,18.7305,26.038832,0.0
2012-07-04 04:00:00+00:00,33.7805,20.630499,27.18675,3.9
2012-07-05 04:00:00+00:00,35.0305,24.4305,29.082586,0.0
2012-07-06 04:00:00+00:00,34.1305,19.6805,27.203415,0.0
2012-07-07 04:00:00+00:00,37.9305,24.1805,30.186754,1.6
2012-07-08 04:00:00+00:00,33.0305,22.880499,27.403412,0.0
2012-07-09 04:00:00+00:00,30.7305,22.0805,25.990915,0.0
2012-07-10 04:00:00+00:00,30.4305,19.8305,24.592997,0.0
2012-07-11 04:00:00+00:00,28.380499,20.3305,24.218,0.0
2012-07-12 04:00:00+00:00,31.0805,19.4305,25.057585,0.0
2012-07-13 04:00:00+00:00,31.4305,20.9805,26.19925,0.0
2012-07-14 04:00:00+00:00,30.9805,23.4305,26.570084,0.0
2012-07-15 04:00:00+00:00,31.1805,22.130499,25.997164,5.7
2012-07-16 04:00:00+00:00,32.9305,21.9805,27.659668,0.5
2012-07-17 04:00:00+00:00,35.830498,21.280499,29.524252,0.0
2012-07-18 04:00:00+00:00,37.9305,26.530499,30.865915,1.8000001
2012-07-19 04:00:00+00:00,26.7305,22.630499,24.132578,2.4999998
2012-07-20 04:00:00+00:00,22.5805,17.9305,19.709665,38.7
2012-07-21 04:00:00+00:00,23.7305,17.780499,20.534666,0.0
2012-07-22 04:00:00+00:00,26.280499,17.9305,22.203415,0.0
2012-07-23 04:00:00+00:00,29.880499,20.380499,24.953417,0.3
2012-07-24 04:00:00+00:00,32.580498,22.630499,27.061752,0.0
2012-07-25 04:00:00+00:00,29.2305,19.530499,24.23467,0.0
2012-07-26 04:00:00+00:00,33.1805,19.7305,25.730501,7.5
2012-07-27 04:00:00+00:00,30.280499,22.7305,26.482582,4.8
2012-07-28 04:00:00+00:00,25.3305,21.9305,23.928415,22.9
2012-07-29 04:00:00+00:00,24.4305,20.880499,22.293001,7.7999997
2012-07-30 04:00:00+00:00,25.7305,19.8305,22.343,0.8
2012-07-31 04:00:00+00:00,24.280499,19.130499,21.990913,0.0
2012-08-01 04:00:00+00:00,26.280499,19.780499,22.678415,10.300001
2012-08-02 04:00:00+00:00,30.280499,20.280499,24.772165,0.0
2012-08-03 04:00:00+00:00,32.080498,20.5805,26.486748,0.0
2012-08-04 04:00:00+00:00,31.280499,22.9305,26.695082,0.0
2012-08-05 04:00:00+00:00,32.580498,24.030499,27.440916,4.6
2012-08-06 04:00:00+00:00,29.8305,22.780499,25.753418,3.6000001
2012-08-07 04:00:00+00:00,28.6805,18.5805,23.707586,0.0
2012-08-08 04:00:00+00:00,29.780499,21.4805,25.411749,0.0
2012-08-09 04:00:00+00:00,30.5805,21.4305,25.774248,0.70000005
2012-08-10 04:00:00+00:00,26.1805,23.380499,24.447165,8.0
2012-08-11 04:00:00+00:00,28.380499,22.4305,24.768,6.4
2012-08-12 04:00:00+00:00,28.880499,21.880499,24.730497,3.6
2012-08-13 04:00:00+00:00,28.4305,19.3305,23.988832,0.0
2012-08-14 04:00:00+00:00,26.8305,19.130499,23.293,6.3
2012-08-15 04:00:00+00:00,26.8305,20.880499,23.07425,20.6
2012-08-16 04:00:00+00:00,28.380499,19.880499,23.73675,0.6
2012-08-17 04:00:00+00:00,30.4305,18.630499,24.101334,1.8
2012-08-18 04:00:00+00:00,25.1805,19.0805,22.076332,11.299999
2012-08-19 04:00:00+00:00,24.280499,16.2305,20.405499,0.0
2012-08-20 04:00:00+00:00,25.8305,17.130499,22.07425,0.0
2012-08-21 04:00:00+00:00,26.380499,19.030499,22.38883,0.0
2012-08-22 04:00:00+00:00,26.5805,18.780499,22.876335,0.1
2012-08-23 04:00:00+00:00,28.530499,18.5805,23.190916,0.0
2012-08-24 04:00:00+00:00,29.130499,18.1805,23.601334,0.0
2012-08-25 04:00:00+00:00,27.8305,19.6805,23.393,0.4
2012-08-26 04:00:00+00:00,26.9805,19.0805,22.570082,0.0
2012-08-27 04:00:00+00:00,26.6805,19.1805,22.545084,5.7999997
2012-08-28 04:00:00+00:00,29.8305,21.6805,24.653418,5.6
2012-08-29 04:00:00+00:00,26.1805,18.1805,21.984667,0.0
2012-08-30 04:00:00+00:00,28.5805,14.9305,22.032585,0.0
2012-08-31 04:00:00+00:00,32.8805,17.380499,25.092997,0.0
2012-09-01 04:00:00+00:00,30.9305,22.130499,25.653414,0.0
2012-09-02 04:00:00+00:00,26.880499,20.6805,23.10758,2.4
2012-09-03 04:00:00+00:00,23.130499,20.9305,21.6555,2.7
2012-09-04 04:00:00+00:00,25.8305,20.8305,23.05342,9.4
2012-09-05 04:00:00+00:00,27.030499,23.0805,24.336752,13.800001
2012-09-06 04:00:00+00:00,26.1805,20.380499,23.372168,0.0
2012-09-07 04:00:00+00:00,29.280499,19.9305,23.811752,2.6
2012-09-08 04:00:00+00:00,27.030499,18.0805,23.182585,15.6
2012-09-09 04:00:00+00:00,23.9805,18.130499,20.309666,2.1
2012-09-10 04:00:00+00:00,21.7305,15.1805,18.176332,0.0
2012-09-11 04:00:00+00:00,22.130499,11.2805,16.720085,0.0
2012-09-12 04:00:00+00:00,25.030499,14.4305,19.628416,0.0
2012-09-13 04:00:00+00:00,25.7305,14.2305,19.77425,0.0
2012-09-14 04:00:00+00:00,25.7305,14.9305,20.190914,0.0
2012-09-15 04:00:00+00:00,22.9305,15.830501,19.053415,0.1
2012-09-16 04:00:00+00:00,22.380499,12.4805,17.3555,0.0
2012-09-17 04:00:00+00:00,24.4805,12.1805,18.603416,0.0
2012-09-18 04:00:00+00:00,22.4805,18.280499,20.747164,32.6
2012-09-19 04:00:00+00:00,20.530499,13.830501,17.54925,10.200001
2012-09-20 04:00:00+00:00,19.5805,11.7305,15.813832,0.2
2012-09-21 04:00:00+00:00,21.530499,14.6805,17.634665,0.0
2012-09-22 04:00:00+00:00,24.2305,12.9305,18.913832,1.4
2012-09-23 04:00:00+00:00,19.4805,12.9805,16.574251,0.2
2012-09-24 04:00:00+00:00,18.3305,10.3805,14.215917,0.0
2012-09-25 04:00:00+00:00,21.7305,9.2305,15.595081,0.0
2012-09-26 04:00:00+00:00,24.030499,15.7805,19.24508,0.3
2012-09-27 04:00:00+00:00,22.280499,16.8305,18.92425,4.7000003
2012-09-28 04:00:00+00:00,21.880499,16.3305,18.667997,10.200001
2012-09-29 04:00:00+00:00,16.630499,14.0305,15.307582,1.0
2012-09-30 04:00:00+00:00,18.9805,12.4805,15.061749,0.2
2012-10-01 04:00:00+00:00,20.9805,10.6305,15.303416,0.0
2012-10-02 04:00:00+00:00,21.880499,15.1805,17.607584,22.1
2012-10-03 04:00:00+00:00,23.380499,17.4305,19.603416,1.2
2012-10-04 04:00:00+00:00,21.780499,17.780499,19.90133,4.0
2012-10-05 04:00:00+00:00,24.9805,14.3805,19.226334,0.0
2012-10-06 04:00:00+00:00,24.4805,13.0305,18.159668,0.2
2012-10-07 04:00:00+00:00,13.5305,8.830501,11.08675,2.9
2012-10-08 04:00:00+00:00,12.5305,6.7805004,10.101334,2.1
2012-10-09 04:00:00+00:00,15.1805,10.7305,12.953415,1.0
2012-10-10 04:00:00+00:00,18.130499,13.1305,14.995083,1.0
2012-10-11 04:00:00+00:00,14.6805,8.2305,11.361751,0.0
2012-10-12 04:00:00+00:00,12.6805,6.8805003,9.66175,0.0
2012-10-13 04:00:00+00:00,11.3805,2.5305,7.459666,0.0
2012-10-14 04:00:00+00:00,20.5805,9.1805,14.749249,0.0
2012-10-15 04:00:00+00:00,20.880499,15.1805,17.472164,7.5
2012-10-16 04:00:00+00:00,14.6805,8.2305,11.955498,0.0
2012-10-17 04:00:00+00:00,16.0805,5.7305,10.513833,0.0
2012-10-18 04:00:00+00:00,17.5805,8.8805,13.526334,0.4
2012-10-19 04:00:00+00:00,18.3305,15.4305,17.140917,30.0
2012-10-20 04:00:00+00:00,19.8305,12.2305,16.21383,0.2
2012-10-21 04:00:00+00:00,17.630499,9.3805,12.724248,0.0
2012-10-22 04:00:00+00:00,18.630499,9.1805,13.1346655,0.0
2012-10-23 04:00:00+00:00,17.9305,9.6305,13.509664,1.2
2012-10-24 04:00:00+00:00,17.4305,12.5305,14.330501,1.7000002
2012-10-25 04:00:00+00:00,16.3305,12.830501,14.376331,0.7
2012-10-26 04:00:00+00:00,18.880499,12.9305,15.730498,0.0
2012-10-27 04:00:00+00:00,17.4805,13.6305,15.230499,0.0
2012-10-28 04:00:00+00:00,14.4805,12.2305,13.417998,0.4
2012-10-29 04:00:00+00:00,16.4305,11.4305,13.070083,31.0
2012-10-30 04:00:00+00:00,12.5305,9.830501,11.467999,9.600001
2012-10-31 04:00:00+00:00,10.330501,6.9305,8.795084,0.8
2012-11-01 04:00:00+00:00,10.4805,5.5305004,8.143001,0.0
2012-11-02 04:00:00+00:00,11.0305,5.8305,8.568,0.0
2012-11-03 04:00:00+00:00,9.2305,4.3805003,6.4825835,0.0
2012-11-04 04:00:00+00:00,9.7805,3.0805,6.0888333,0.0
2012-11-05 04:00:00+00:00,7.7305,3.1805,5.093,0.0
2012-11-06 04:00:00+00:00,5.7805004,-1.2695,2.47425,0.0
2012-11-07 04:00:00+00:00,3.0805,0.8305,2.1513336,17.9
2012-11-08 04:00:00+00:00,6.3305,1.0304999,3.1242497,3.4
2012-11-09 04:00:00+00:00,8.330501,0.9305,3.6950836,0.0
2012-11-10 04:00:00+00:00,12.2805,1.3805,6.9950843,0.0
2012-11-11 04:00:00+00:00,16.630499,4.9305,10.015916,0.0
2012-11-12 04:00:00+00:00,17.880499,5.9805,11.851333,0.0
2012-11-13 04:00:00+00:00,14.4305,4.1805,9.211749,5.2
2012-11-14 04:00:00+00:00,8.1305,1.7804999,4.3346667,0.0
2012-11-15 04:00:00+00:00,6.9805,0.8305,3.293,0.0
2012-11-16 04:00:00+00:00,7.7805004,0.88049996,3.6721668,0.0
2012-11-17 04:00:00+00:00,10.1305,1.1305,4.418,0.0
2012-11-18 04:00:00+00:00,8.9305,1.0805,4.5638337,0.0
2012-11-19 04:00:00+00:00,9.080501,2.6305,5.6284165,0.0
2012-11-20 04:00:00+00:00,9.4305,0.88049996,5.1367497,0.0
2012-11-21 04:00:00+00:00,10.6805,2.3805,5.5096664,0.0
2012-11-22 04:00:00+00:00,11.580501,1.3805,5.8034167,0.0
2012-11-23 04:00:00+00:00,11.9805,1.1305,6.3492494,0.3
2012-11-24 04:00:00+00:00,7.8305,1.5805,4.6388335,0.2
2012-11-25 04:00:00+00:00,4.6805,-0.0695,1.8596667,0.0
2012-11-26 04:00:00+00:00,8.0305,-0.7695,2.4971669,0.0
2012-11-27 04:00:00+00:00,3.2305,1.1805,2.0034168,10.200001
2012-11-28 04:00:00+00:00,5.6305003,-1.0695,1.7534165,0.0
2012-11-29 04:00:00+00:00,6.4805,-2.2195,1.6263334,0.0
2012-11-30 04:00:00+00:00,6.7305,-0.9195,2.7825835,0.0
2012-12-01 04:00:00+00:00,9.2805,3.4805,5.23675,0.0
2012-12-02 04:00:00+00:00,10.7305,3.6805,6.5763326,2.5
2012-12-03 04:00:00+00:00,15.6805,5.7305,9.640916,0.3
2012-12-04 04:00:00+00:00,16.0805,6.1805,10.897167,0.4
2012-12-05 04:00:00+00:00,12.1305,2.3805,9.311749,0.4
2012-12-06 04:00:00+00:00,4.7305,-2.3195,1.0867501,0.0
2012-12-07 04:00:00+00:00,4.6305003,-1.2695,2.2950838,2.5
2012-12-08 04:00:00+00:00,10.2305,4.2805004,6.943001,9.5
2012-12-09 04:00:00+00:00,8.2305,5.5305004,6.6805005,4.4
2012-12-10 04:00:00+00:00,15.080501,7.7305,11.751334,2.3
2012-12-11 04:00:00+00:00,13.4805,2.4805,7.163832,0.8
2012-12-12 04:00:00+00:00,6.0805,0.5805,3.0200834,0.0
2012-12-13 04:00:00+00:00,6.6305003,-1.0195,2.6138332,0.0
2012-12-14 04:00:00+00:00,7.9305,-1.9195,1.9555,0.0
2012-12-15 04:00:00+00:00,7.4305,-1.2195001,2.29925,0.0
2012-12-16 04:00:00+00:00,9.0305,2.4305,6.015917,1.6999999
2012-12-17 04:00:00+00:00,7.0805,4.8305,5.67425,6.0
2012-12-18 04:00:00+00:00,11.330501,5.6805,8.772167,11.099999
2012-12-19 04:00:00+00:00,8.2805,2.5805,5.08675,0.0
2012-12-20 04:00:00+00:00,5.9305,-1.6195,2.5909169,0.70000005
2012-12-21 04:00:00+00:00,12.580501,2.4305,7.384665,29.300001
2012-12-22 04:00:00+00:00,3.4305,0.6805,2.0450835,0.0
2012-12-23 04:00:00+00:00,5.2805004,-0.2195,1.7617502,0.0
2012-12-24 04:00:00+00:00,3.9305,-3.1695,0.54508334,2.5
2012-12-25 04:00:00+00:00,6.6305003,-0.9695,2.5034168,1.1
2012-12-26 04:00:00+00:00,2.2805,-2.4695,0.047166716,17.6
2012-12-27 04:00:00+00:00,5.6305003,-1.8195,2.7659168,11.5
2012-12-28 04:00:00+00:00,3.4305,-2.5695,-0.52575,0.0
2012-12-29 04:00:00+00:00,1.6805,-2.7195,-0.22574998,8.400001
2012-12-30 04:00:00+00:00,-0.119500004,-3.8695,-2.1361666,0.0
2012-12-31 04:00:00+00:00,2.1805,-4.8195,-1.4965835,0.0
2013-01-01 04:00:00+00:00,3.0305,-3.8195,0.8180001,0.0
2013-01-02 04:00:00+00:00,-0.9195,-7.5195,-4.5986667,0.0
2013-01-03 04:00:00+00:00,-0.7195,-9.2695,-5.067416,0.0
2013-01-04 04:00:00+00:00,2.1805,-4.4694996,-1.3549165,0.0
2013-01-05 04:00:00+00:00,4.0305004,-1.7195001,0.11591666,0.0
2013-01-06 04:00:00+00:00,5.3305,-2.6195,0.34299996,0.4
2013-01-07 04:00:00+00:00,5.9805,-4.4195,0.078416735,0.0
2013-01-08 04:00:00+00:00,7.8805003,-2.9195,1.343,0.0
2013-01-09 04:00:00+00:00,8.080501,-1.5195,3.6304998,0.0
2013-01-10 04:00:00+00:00,7.8805003,-1.0695,3.5825832,0.0
2013-01-11 04:00:00+00:00,6.6305003,-2.2695,2.46175,9.5
2013-01-12 04:00:00+00:00,8.9305,5.5305004,6.851333,1.8
2013-01-13 04:00:00+00:00,8.7305,5.3805003,6.718,0.0
2013-01-14 04:00:00+00:00,13.5305,6.1305003,9.801332,0.3
2013-01-15 04:00:00+00:00,5.1305003,2.0305,3.0992498,3.4999998
2013-01-16 04:00:00+00:00,2.7805,-0.0695,1.1138333,15.2
2013-01-17 04:00:00+00:00,4.7305,0.3305,2.2450836,0.1
2013-01-18 04:00:00+00:00,-0.2195,-8.7195,-2.9486666,1.0
2013-01-19 04:00:00+00:00,8.2305,-7.6194997,1.2263337,0.0
2013-01-20 04:00:00+00:00,10.580501,0.1305,5.1117496,0.0
2013-01-21 04:00:00+00:00,1.3805,-3.3195,-1.2486665,0.1
2013-01-22 04:00:00+00:00,-2.1195,-8.1195,-5.490333,0.0
2013-01-23 04:00:00+00:00,-5.7194996,-10.7195,-8.542416,0.0
2013-01-24 04:00:00+00:00,-4.2194996,-10.4695,-7.6965823,0.0
2013-01-25 04:00:00+00:00,-3.5695,-10.2195,-7.1924167,1.1
2013-01-26 04:00:00+00:00,-2.2195,-8.8695,-6.0986667,0.0
2013-01-27 04:00:00+00:00,1.2305,-8.7695,-4.9195,0.0
2013-01-28 04:00:00+00:00,1.0805,-4.8195,-1.4007502,4.5
2013-01-29 04:00:00+00:00,9.1805,1.3305,4.038833,0.0
2013-01-30 04:00:00+00:00,14.6805,3.4305,9.711751,0.1
2013-01-31 04:00:00+00:00,13.9305,-0.8195,7.0305,15.5
2013-02-01 04:00:00+00:00,0.38050002,-3.8195,-1.7611666,0.0
2013-02-02 04:00:00+00:00,-1.3195,-6.6194997,-4.0278335,0.5
2013-02-03 04:00:00+00:00,-0.8195,-5.1695,-3.154917,1.0
2013-02-04 04:00:00+00:00,-0.3195,-6.4694996,-3.8257504,0.0
2013-02-05 04:00:00+00:00,0.0805,-4.9694996,-2.2861667,1.0
2013-02-06 04:00:00+00:00,3.7805,-4.2695,-0.65283346,0.1
2013-02-07 04:00:00+00:00,0.4305,-4.9195,-2.6069996,0.0
2013-02-08 04:00:00+00:00,1.9805,-2.7195,0.5409166,36.3
2013-02-09 04:00:00+00:00,-1.1195,-8.8695,-3.5819998,16.499998
2013-02-10 04:00:00+00:00,-0.9695,-14.0195,-8.048667,0.0
2013-02-11 04:00:00+00:00,5.3305,-7.0695,1.3388338,9.500001
2013-02-12 04:00:00+00:00,5.1305003,-3.2695,1.6367501,0.4
2013-02-13 04:00:00+00:00,4.2305,-4.3195,-0.3069999,1.2
2013-02-14 04:00:00+00:00,4.6305003,-4.7695,0.23466657,1.1
2013-02-15 04:00:00+00:00,8.080501,-4.6194997,1.2305001,0.0
2013-02-16 04:00:00+00:00,2.4805,-1.7695,0.47633338,1.1
2013-02-17 04:00:00+00:00,-1.9695001,-8.5695,-4.1195006,0.8
2013-02-18 04:00:00+00:00,0.4305,-10.169499,-6.1965833,0.0
2013-02-19 04:00:00+00:00,6.3805003,-5.9694996,0.60966694,5.8999996
2013-02-20 04:00:00+00:00,2.1805,-4.1194997,-1.3715833,0.0
2013-02-21 04:00:00+00:00,0.38050002,-6.2194996,-3.6695,0.0
2013-02-22 04:00:00+00:00,2.4805,-6.8195,-2.0965834,0.4
2013-02-23 04:00:00+00:00,4.8305,-0.36949998,2.5909169,2.2000003
2013-02-24 04:00:00+00:00,7.5305004,-0.0695,3.2555,0.1
2013-02-25 04:00:00+00:00,6.8805003,-2.1695,2.1784165,0.0
2013-02-26 04:00:00+00:00,5.9305,-2.4195,2.03675,0.9
2013-02-27 04:00:00+00:00,9.8805,2.3805,5.7492504,10.200001
2013-02-28 04:00:00+00:00,9.6305,0.4805,4.238834,0.8
2013-03-01 04:00:00+00:00,7.5305004,-0.36949998,3.3221667,0.0
2013-03-02 04:00:00+00:00,4.7305,-1.5195,1.4742502,0.0
2013-03-03 04:00:00+00:00,4.4805,-1.8695,0.58050007,0.0
2013-03-04 04:00:00+00:00,5.0305004,-2.9195,0.090916745,0.0
2013-03-05 04:00:00+00:00,8.1805,-1.7695,2.268,0.0
2013-03-06 04:00:00+00:00,4.6805,-0.7695,2.253417,3.9
2013-03-07 04:00:00+00:00,4.5805,0.8305,1.8867499,6.5
2013-03-08 04:00:00+00:00,3.4305,-0.5695,1.2242501,9.9
2013-03-09 04:00:00+00:00,7.8305,-0.8195,2.6055002,0.0
2013-03-10 04:00:00+00:00,8.4805,-1.7195001,2.4846666,0.0
2013-03-11 04:00:00+00:00,11.8805,0.2305,5.6388335,0.0
2013-03-12 04:00:00+00:00,11.5305,5.4305,9.497167,20.099998
2013-03-13 04:00:00+00:00,9.580501,0.1305,4.822167,0.0
2013-03-14 04:00:00+00:00,4.1805,-1.1195,1.2346666,0.0
2013-03-15 04:00:00+00:00,7.6305003,-2.7195,2.4555001,0.0
2013-03-16 04:00:00+00:00,4.5305004,-0.6695,1.5159168,2.1
2013-03-17 04:00:00+00:00,4.6305003,-2.9195,0.88675004,0.0
2013-03-18 04:00:00+00:00,2.0305,-3.8195,-0.6674166,7.4
2013-03-19 04:00:00+00:00,4.5805,0.7305,2.5721664,6.4
2013-03-20 04:00:00+00:00,7.0805,-2.2695,1.6825833,0.0
2013-03-21 04:00:00+00:00,4.1805,-1.2195001,1.0825833,0.0
2013-03-22 04:00:00+00:00,5.1805,-2.9195,0.843,0.0
2013-03-23 04:00:00+00:00,7.1805,-1.7195001,2.3430002,0.0
2013-03-24 04:00:00+00:00,7.9305,-2.2695,2.7388334,0.0
2013-03-25 04:00:00+00:00,3.9305,0.6805,1.9700836,7.2000003
2013-03-26 04:00:00+00:00,10.4305,-1.8195,4.2450833,0.0
2013-03-27 04:00:00+00:00,10.6805,-0.4195,4.9430003,0.3
2013-03-28 04:00:00+00:00,9.4805,0.38050002,5.1305,0.2
2013-03-29 04:00:00+00:00,11.8805,1.1805,6.2075825,0.0
2013-03-30 04:00:00+00:00,13.2305,0.1305,6.640917,0.0
2013-03-31 04:00:00+00:00,11.7305,1.8305,6.4721665,2.3999999
2013-04-01 04:00:00+00:00,14.6305,3.3305,8.668,0.6
2013-04-02 04:00:00+00:00,6.3805003,-1.5195,2.76175,0.0
2013-04-03 04:00:00+00:00,7.8805003,-1.5195,2.91175,0.0
2013-04-04 04:00:00+00:00,10.330501,-2.9695,3.8596668,0.0
2013-04-05 04:00:00+00:00,16.130499,1.9305,7.6888328,0.0
2013-04-06 04:00:00+00:00,10.1805,0.7305,4.895083,0.0
2013-04-07 04:00:00+00:00,13.3805,1.4805,7.372166,0.3
2013-04-08 04:00:00+00:00,21.3305,5.8305,12.470084,0.0
2013-04-09 04:00:00+00:00,25.630499,10.1805,17.465916,0.0
2013-04-10 04:00:00+00:00,22.530499,10.330501,15.682583,0.4
2013-04-11 04:00:00+00:00,16.1805,7.6805,12.595084,1.6999999
2013-04-12 04:00:00+00:00,7.3805003,5.2305,6.0117497,15.100001
2013-04-13 04:00:00+00:00,13.1805,3.9305,8.611749,0.0
2013-04-14 04:00:00+00:00,13.080501,4.4805,8.911751,0.0
